experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
stage3c_augB_029,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.952,0.852,0.899,0.94,0.92,0.933,1.0,0.996,0.39,0.561,0.679,0.694,0.596,2025-10-28T17:28:17.759860Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,False,0.25,True,linear,0.55
stage3c_augB_030,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,1.0,0.203,0.337,0.78,0.601,0.767,1.0,0.995,0.11,0.199,0.556,0.555,0.53,2025-10-28T17:28:19.254965Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.0005,512.0,False,0.25,True,linear,0.55
stage3c_augB_034,123,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,123.0,0.7,0.985,0.985,0.985,0.997,0.997,0.999,1.0,0.704,0.783,0.741,0.869,0.862,0.925,2025-10-28T17:28:20.827346Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.001,512.0,False,0.25,True,linear,0.55
stage3c_augB_035,456,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,456.0,1.0,0.926,0.969,0.947,0.966,0.978,0.983,1.0,0.989,0.568,0.722,0.772,0.782,0.68,2025-10-28T17:28:22.205494Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.001,512.0,False,0.25,True,linear,0.55
stage3c_augB_036,789,,32.0,,,,,,,,,,data\splits,['train'],data\manifest.csv,789.0,1.0,0.944,0.674,0.787,0.929,0.834,0.926,1.0,0.995,0.368,0.537,0.692,0.683,0.625,2025-10-28T17:28:23.630334Z,469e3616267207698b94bf924f4e309fbb95ddcb,,,,,,,,False,0.0,0.0,0.001,512.0,False,0.25,True,linear,0.55
stage4_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.05,0.498,0.971,0.658,0.744,0.828,0.915,0.05,0.753,0.994,0.857,0.845,0.856,0.866,2025-10-28T17:28:25.056630Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage4_002,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.75,0.516,0.96,0.671,0.687,0.709,0.87,0.8,0.684,0.977,0.805,0.75,0.718,0.778,2025-10-28T17:28:26.581726Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage4_003,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.48,0.999,0.648,0.646,0.737,0.829,0.05,0.674,0.999,0.805,0.724,0.679,0.634,2025-10-28T17:28:27.968917Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage4_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.05,0.511,0.993,0.675,0.681,0.761,0.842,0.05,0.684,0.997,0.811,0.755,0.741,0.726,2025-10-28T17:28:29.339418Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage4_005,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.05,0.49,0.985,0.655,0.673,0.761,0.851,0.05,0.691,0.997,0.816,0.748,0.713,0.677,2025-10-28T17:28:30.747063Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage4_006,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.499,0.999,0.666,0.664,0.748,0.831,0.05,0.663,1.0,0.797,0.729,0.711,0.692,2025-10-28T17:28:32.259396Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage4_007,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.7,0.51,0.985,0.672,0.68,0.743,0.861,0.7,0.685,0.985,0.808,0.753,0.736,0.756,2025-10-28T17:28:33.615921Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage4_008,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.6,0.507,0.99,0.67,0.677,0.76,0.851,0.55,0.681,0.984,0.805,0.747,0.741,0.731,2025-10-28T17:28:35.055885Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage4_009,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.524,0.993,0.686,0.696,0.771,0.848,0.05,0.701,0.999,0.824,0.774,0.76,0.746,2025-10-28T17:28:36.514466Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage4_010,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.75,0.492,0.952,0.649,0.705,0.79,0.896,0.6,0.692,0.979,0.811,0.783,0.807,0.824,2025-10-28T17:28:37.888911Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage4_011,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.05,0.747,0.959,0.84,0.904,0.939,0.969,0.05,0.783,0.967,0.865,0.883,0.91,0.932,2025-10-28T17:28:39.327936Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage4_012,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.857,0.998,0.922,0.938,0.951,0.964,0.05,0.755,1.0,0.86,0.825,0.81,0.794,2025-10-28T17:28:40.647287Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage4_013,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.65,0.494,0.991,0.659,0.668,0.746,0.853,0.05,0.685,0.969,0.803,0.75,0.746,0.74,2025-10-28T17:28:42.056066Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage4_014,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.55,0.514,0.981,0.675,0.684,0.766,0.85,0.05,0.687,0.994,0.812,0.757,0.744,0.731,2025-10-28T17:28:43.469729Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage4_015,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.55,0.491,0.947,0.647,0.656,0.745,0.844,0.6,0.653,0.984,0.785,0.716,0.724,0.729,2025-10-28T17:28:44.821468Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage4_016,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.05,0.58,0.998,0.733,0.774,0.836,0.898,0.05,0.746,1.0,0.855,0.802,0.764,0.725,2025-10-28T17:28:46.313985Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage4_017,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.6,0.498,0.974,0.659,0.677,0.758,0.861,0.6,0.685,0.993,0.811,0.76,0.765,0.766,2025-10-28T17:28:47.700854Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage4_018,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.75,0.517,0.998,0.681,0.687,0.784,0.874,0.55,0.707,0.983,0.822,0.777,0.778,0.776,2025-10-28T17:28:49.049018Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage4_019,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.05,0.597,0.993,0.746,0.773,0.83,0.887,0.75,0.715,0.977,0.825,0.782,0.81,0.818,2025-10-28T17:28:50.483943Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage4_020,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.05,0.732,1.0,0.845,0.878,0.909,0.939,0.05,0.745,0.974,0.844,0.809,0.806,0.799,2025-10-28T17:28:51.922718Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage4_021,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.75,0.586,0.906,0.712,0.784,0.886,0.948,0.9,0.7,0.979,0.817,0.773,0.805,0.833,2025-10-28T17:28:53.331825Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage4_022,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.55,0.521,0.989,0.682,0.694,0.771,0.85,0.05,0.705,0.996,0.826,0.776,0.761,0.746,2025-10-28T17:28:54.740417Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage4_023,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.65,0.56,0.982,0.713,0.738,0.806,0.876,0.65,0.713,0.99,0.829,0.785,0.779,0.771,2025-10-28T17:28:56.118900Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage4_024,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.717,1.0,0.835,0.841,0.867,0.893,0.05,0.745,0.994,0.852,0.801,0.768,0.734,2025-10-28T17:28:57.501092Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage4_025,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,1.0,0.534,0.987,0.693,0.71,0.793,0.906,1.0,0.688,0.96,0.802,0.75,0.781,0.789,2025-10-28T17:28:59.193693Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage4_026,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.6,0.26,0.869,0.4,0.801,0.877,0.985,0.75,0.753,0.933,0.833,0.915,0.961,0.986,2025-10-28T17:29:00.481066Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage4_027,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.764,0.938,0.842,0.881,0.917,0.947,0.8,0.737,0.96,0.834,0.801,0.83,0.838,2025-10-28T17:29:01.933903Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage4_028,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.9,0.545,0.885,0.675,0.717,0.802,0.889,1.0,0.676,0.997,0.806,0.745,0.754,0.776,2025-10-28T17:29:03.362015Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage4_029,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.05,0.494,0.989,0.659,0.755,0.839,0.924,0.05,0.768,0.999,0.869,0.84,0.83,0.82,2025-10-28T17:29:04.763929Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage4_030,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.581,0.988,0.732,0.757,0.818,0.879,0.05,0.731,0.972,0.834,0.796,0.792,0.786,2025-10-28T17:29:06.184625Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage4_031,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.75,0.515,0.987,0.677,0.687,0.762,0.851,0.9,0.685,0.99,0.81,0.755,0.739,0.749,2025-10-28T17:29:07.708501Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage4_032,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.55,0.54,0.982,0.696,0.714,0.786,0.861,0.05,0.727,0.956,0.826,0.787,0.788,0.783,2025-10-28T17:29:09.120589Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage4_033,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.626,0.929,0.748,0.795,0.851,0.909,0.9,0.716,0.988,0.831,0.786,0.781,0.79,2025-10-28T17:29:10.802724Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage4_034,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.05,0.54,0.996,0.7,0.707,0.777,0.847,0.05,0.703,0.999,0.826,0.774,0.756,0.739,2025-10-28T17:29:12.648188Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage4_035,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.05,0.598,0.988,0.746,0.773,0.829,0.886,0.55,0.726,0.989,0.837,0.797,0.79,0.781,2025-10-28T17:29:14.120984Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage4_036,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,False,,['high'],"['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.834,0.99,0.906,0.916,0.932,0.945,0.05,0.875,0.981,0.925,0.909,0.903,0.89,2025-10-28T17:29:15.738763Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.5
stage4_037,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.05,0.775,0.999,0.873,0.887,0.907,0.928,0.05,0.802,0.999,0.89,0.865,0.853,0.839,2025-10-28T17:29:17.111409Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage4_038,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.05,0.881,1.0,0.937,0.971,0.982,0.992,0.05,0.943,1.0,0.971,0.975,0.978,0.981,2025-10-28T17:29:18.407243Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage4_039,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.95,0.614,0.888,0.726,0.778,0.84,0.907,1.0,0.717,0.997,0.834,0.792,0.806,0.811,2025-10-28T17:29:20.005601Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage4_040,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,1.0,0.443,0.982,0.611,0.783,0.914,0.98,1.0,0.614,0.985,0.756,0.784,0.891,0.946,2025-10-28T17:29:21.695749Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage4_041,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.05,0.608,0.954,0.743,0.786,0.844,0.903,0.6,0.733,0.993,0.844,0.806,0.797,0.787,2025-10-28T17:29:23.068500Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage4_042,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.95,0.88,0.734,0.8,0.885,0.941,0.959,1.0,0.742,0.941,0.829,0.81,0.876,0.867,2025-10-28T17:29:24.482111Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.3
stage4_043,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,1.0,0.834,0.817,0.826,0.887,0.888,0.906,1.0,0.864,0.817,0.84,0.839,0.863,0.795,2025-10-28T17:29:25.929351Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage4_044,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.6,0.526,0.907,0.666,0.802,0.873,0.951,0.9,0.68,0.986,0.805,0.779,0.812,0.835,2025-10-28T17:29:27.276504Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage4_045,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,0.05,0.95,0.991,0.97,0.977,0.984,0.988,0.05,0.79,0.998,0.882,0.86,0.853,0.845,2025-10-28T17:29:28.795010Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.5
stage4_046,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.95,0.577,0.931,0.712,0.75,0.821,0.898,1.0,0.705,0.997,0.826,0.779,0.799,0.798,2025-10-28T17:29:30.175733Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage4_047,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.65,0.665,0.92,0.772,0.844,0.91,0.958,0.65,0.8,0.982,0.882,0.879,0.919,0.932,2025-10-28T17:29:31.534595Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage4_048,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,789.0,1.0,0.604,0.988,0.749,0.795,0.925,0.964,0.95,0.793,0.93,0.856,0.848,0.902,0.917,2025-10-28T17:29:32.932447Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.0
stage4_049,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,123.0,0.05,0.834,0.932,0.881,0.916,0.947,0.968,0.6,0.771,0.918,0.838,0.828,0.858,0.869,2025-10-28T17:29:34.451232Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
stage4_050,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']","['grunt', 'growl', 'both']",data\splits,['train'],data\manifest.csv,456.0,0.8,0.535,0.985,0.693,0.71,0.784,0.884,0.75,0.707,0.981,0.822,0.775,0.793,0.797,2025-10-28T17:29:35.926826Z,469e3616267207698b94bf924f4e309fbb95ddcb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,linear,0.3
